"arrangeVar","groupSize","totalSus","nDesc","nGroups","opt","totalTest","i","p0","pI","threshold","n"
"nei",1,502,62,502,"num",502,4,0.876494023904382,0.01,0.719504240225069,502
"infP",56,502,56,9,"num",455,4,0.876494023904382,0.01,0.719504240225069,502
"sus",28,1917,1862,69,"num",124,1,0.00104329681794471,0.001,0.710434576729313,1917
"fam",30,1917,1857,64,"num",124,1,0.00104329681794471,0.001,0.710434576729313,1917
"buil",30,1917,1857,64,"num",124,1,0.00104329681794471,0.001,0.710434576729313,1917
"nei",30,1917,1857,64,"num",124,1,0.00104329681794471,0.001,0.710434576729313,1917
"infP",30,1917,1858,64,"num",123,1,0.00104329681794471,0.001,0.710434576729313,1917
"buil",6,1917,1654,320,"num",583,2,0.02660406885759,0.001,0.710434576729313,1917
"fam",7,1917,1616,274,"num",575,2,0.02660406885759,0.001,0.710434576729313,1917
"sus",8,1917,1573,240,"num",584,2,0.02660406885759,0.001,0.710434576729313,1917
"nei",9,1917,1548,213,"num",582,2,0.02660406885759,0.001,0.710434576729313,1917
"infP",55,1917,1809,35,"num",143,2,0.02660406885759,0.001,0.710434576729313,1917
"sus",3,1917,927,639,"num",1629,3,0.209181011997913,0.001,0.710434576729313,1917
"fam",4,1917,1034,480,"num",1363,3,0.209181011997913,0.001,0.710434576729313,1917
"buil",4,1917,1042,480,"num",1355,3,0.209181011997913,0.001,0.710434576729313,1917
"nei",5,1917,830,384,"num",1471,3,0.209181011997913,0.001,0.710434576729313,1917
"infP",18,1917,1278,107,"num",746,3,0.209181011997913,0.001,0.710434576729313,1917
"sus",1,1917,461,1917,"num",1917,4,0.759520083463745,0.001,0.710434576729313,1917
"fam",1,1917,461,1917,"num",1917,4,0.759520083463745,0.001,0.710434576729313,1917
"buil",1,1917,461,1917,"num",1917,4,0.759520083463745,0.001,0.710434576729313,1917
"nei",1,1917,461,1917,"num",1917,4,0.759520083463745,0.001,0.710434576729313,1917
"infP",33,1917,396,59,"num",1580,4,0.759520083463745,0.001,0.710434576729313,1917
"sus",1,1917,69,1917,"num",1917,5,0.964006259780908,0.001,0.710434576729313,1917
"fam",1,1917,69,1917,"num",1917,5,0.964006259780908,0.001,0.710434576729313,1917
"buil",1,1917,69,1917,"num",1917,5,0.964006259780908,0.001,0.710434576729313,1917
"nei",1,1917,69,1917,"num",1917,5,0.964006259780908,0.001,0.710434576729313,1917
"infP",64,1917,64,30,"num",1883,5,0.964006259780908,0.001,0.710434576729313,1917
"nei",12,575,539,48,"num",84,1,0.00521739130434783,0.005,0.738675777660683,575
"sus",13,575,537,45,"num",83,1,0.00521739130434783,0.005,0.738675777660683,575
"buil",13,575,537,45,"num",83,1,0.00521739130434783,0.005,0.738675777660683,575
"infP",13,575,538,45,"num",82,1,0.00521739130434783,0.005,0.738675777660683,575
"fam",20,575,535,29,"num",69,1,0.00521739130434783,0.005,0.738675777660683,575
"sus",5,575,480,115,"num",210,2,0.0330434782608696,0.005,0.738675777660683,575
"fam",6,575,503,96,"num",168,2,0.0330434782608696,0.005,0.738675777660683,575
"nei",7,575,477,83,"num",181,2,0.0330434782608696,0.005,0.738675777660683,575
"buil",8,575,487,72,"num",160,2,0.0330434782608696,0.005,0.738675777660683,575
"infP",39,575,537,15,"num",53,2,0.0330434782608696,0.005,0.738675777660683,575
"sus",4,575,187,144,"num",532,3,0.255652173913043,0.005,0.738675777660683,575
"fam",4,575,288,144,"num",431,3,0.255652173913043,0.005,0.738675777660683,575
"nei",7,575,253,83,"num",405,3,0.255652173913043,0.005,0.738675777660683,575
"buil",8,575,263,72,"num",384,3,0.255652173913043,0.005,0.738675777660683,575
"infP",22,575,407,27,"num",195,3,0.255652173913043,0.005,0.738675777660683,575
"sus",1,575,239,575,"num",575,4,0.584347826086957,0.005,0.738675777660683,575
"fam",1,575,239,575,"num",575,4,0.584347826086957,0.005,0.738675777660683,575
"buil",7,575,110,83,"num",548,4,0.584347826086957,0.005,0.738675777660683,575
"nei",7,575,102,83,"num",556,4,0.584347826086957,0.005,0.738675777660683,575
"infP",13,575,182,45,"num",438,4,0.584347826086957,0.005,0.738675777660683,575
"sus",1,575,50,575,"num",575,5,0.91304347826087,0.005,0.738675777660683,575
"fam",1,575,50,575,"num",575,5,0.91304347826087,0.005,0.738675777660683,575
"buil",1,575,50,575,"num",575,5,0.91304347826087,0.005,0.738675777660683,575
"nei",1,575,50,575,"num",575,5,0.91304347826087,0.005,0.738675777660683,575
"infP",32,575,32,18,"num",561,5,0.91304347826087,0.005,0.738675777660683,575
"sus",1,575,7,575,"num",575,6,0.987826086956522,0.005,0.738675777660683,575
"fam",1,575,7,575,"num",575,6,0.987826086956522,0.005,0.738675777660683,575
"buil",1,575,7,575,"num",575,6,0.987826086956522,0.005,0.738675777660683,575
"nei",1,575,7,575,"num",575,6,0.987826086956522,0.005,0.738675777660683,575
"infP",1,575,7,575,"num",575,6,0.987826086956522,0.005,0.738675777660683,575
"buil",26,1643,1592,64,"num",115,1,0.00121728545343883,0.001,0.740428900823463,1643
"sus",27,1643,1589,61,"num",115,1,0.00121728545343883,0.001,0.740428900823463,1643
"fam",27,1643,1590,61,"num",114,1,0.00121728545343883,0.001,0.740428900823463,1643
"nei",27,1643,1589,61,"num",115,1,0.00121728545343883,0.001,0.740428900823463,1643
"infP",28,1643,1589,59,"num",113,1,0.00121728545343883,0.001,0.740428900823463,1643
"nei",5,1643,1353,329,"num",619,2,0.0407790626902009,0.001,0.740428900823463,1643
"sus",6,1643,1283,274,"num",634,2,0.0407790626902009,0.001,0.740428900823463,1643
"fam",6,1643,1296,274,"num",621,2,0.0407790626902009,0.001,0.740428900823463,1643
"buil",7,1643,1259,235,"num",619,2,0.0407790626902009,0.001,0.740428900823463,1643
"infP",35,1643,1575,47,"num",115,2,0.0407790626902009,0.001,0.740428900823463,1643
"sus",3,1643,746,548,"num",1445,3,0.237979306147292,0.001,0.740428900823463,1643
"fam",4,1643,844,411,"num",1210,3,0.237979306147292,0.001,0.740428900823463,1643
"buil",5,1643,775,329,"num",1197,3,0.237979306147292,0.001,0.740428900823463,1643
"nei",5,1643,653,329,"num",1319,3,0.237979306147292,0.001,0.740428900823463,1643
"infP",12,1643,1068,137,"num",712,3,0.237979306147292,0.001,0.740428900823463,1643
"sus",1,1643,510,1643,"num",1643,4,0.689592209373098,0.001,0.740428900823463,1643
"fam",1,1643,510,1643,"num",1643,4,0.689592209373098,0.001,0.740428900823463,1643
"buil",1,1643,510,1643,"num",1643,4,0.689592209373098,0.001,0.740428900823463,1643
"infP",17,1643,408,97,"num",1332,4,0.689592209373098,0.001,0.740428900823463,1643
"nei",52,1643,51,32,"num",1624,4,0.689592209373098,0.001,0.740428900823463,1643
"sus",1,1643,180,1643,"num",1643,5,0.890444309190505,0.001,0.740428900823463,1643
"fam",1,1643,180,1643,"num",1643,5,0.890444309190505,0.001,0.740428900823463,1643
"buil",1,1643,180,1643,"num",1643,5,0.890444309190505,0.001,0.740428900823463,1643
"nei",1,1643,180,1643,"num",1643,5,0.890444309190505,0.001,0.740428900823463,1643
"infP",59,1643,177,28,"num",1494,5,0.890444309190505,0.001,0.740428900823463,1643
"sus",1,1643,89,1643,"num",1643,6,0.945830797321972,0.001,0.740428900823463,1643
"fam",1,1643,89,1643,"num",1643,6,0.945830797321972,0.001,0.740428900823463,1643
"buil",1,1643,89,1643,"num",1643,6,0.945830797321972,0.001,0.740428900823463,1643
"nei",1,1643,89,1643,"num",1643,6,0.945830797321972,0.001,0.740428900823463,1643
"infP",44,1643,88,38,"num",1593,6,0.945830797321972,0.001,0.740428900823463,1643
"sus",1,1643,65,1643,"num",1643,7,0.960438222763238,0.001,0.740428900823463,1643
"fam",1,1643,65,1643,"num",1643,7,0.960438222763238,0.001,0.740428900823463,1643
"buil",1,1643,65,1643,"num",1643,7,0.960438222763238,0.001,0.740428900823463,1643
"nei",1,1643,65,1643,"num",1643,7,0.960438222763238,0.001,0.740428900823463,1643
"infP",64,1643,64,26,"num",1605,7,0.960438222763238,0.001,0.740428900823463,1643
"sus",1,1643,26,1643,"num",1643,8,0.984175289105295,0.001,0.740428900823463,1643
"fam",1,1643,26,1643,"num",1643,8,0.984175289105295,0.001,0.740428900823463,1643
"buil",1,1643,26,1643,"num",1643,8,0.984175289105295,0.001,0.740428900823463,1643
"nei",1,1643,26,1643,"num",1643,8,0.984175289105295,0.001,0.740428900823463,1643
"infP",1,1643,26,1643,"num",1643,8,0.984175289105295,0.001,0.740428900823463,1643
"sus",1,1643,25,1643,"num",1643,9,0.984783931832015,0.001,0.740428900823463,1643
"fam",1,1643,25,1643,"num",1643,9,0.984783931832015,0.001,0.740428900823463,1643
"buil",1,1643,25,1643,"num",1643,9,0.984783931832015,0.001,0.740428900823463,1643
"nei",1,1643,25,1643,"num",1643,9,0.984783931832015,0.001,0.740428900823463,1643
"infP",1,1643,25,1643,"num",1643,9,0.984783931832015,0.001,0.740428900823463,1643
"sus",1,1643,23,1643,"num",1643,10,0.986001217285453,0.001,0.740428900823463,1643
"fam",1,1643,23,1643,"num",1643,10,0.986001217285453,0.001,0.740428900823463,1643
"buil",1,1643,23,1643,"num",1643,10,0.986001217285453,0.001,0.740428900823463,1643
"nei",1,1643,23,1643,"num",1643,10,0.986001217285453,0.001,0.740428900823463,1643
"infP",1,1643,23,1643,"num",1643,10,0.986001217285453,0.001,0.740428900823463,1643
"sus",14,2101,1948,151,"num",304,1,0.00523560209424084,0.005,0.732522925501689,2101
"fam",14,2101,1961,151,"num",291,1,0.00523560209424084,0.005,0.732522925501689,2101
"buil",14,2101,1962,151,"num",290,1,0.00523560209424084,0.005,0.732522925501689,2101
"nei",14,2101,1962,151,"num",290,1,0.00523560209424084,0.005,0.732522925501689,2101
"infP",27,2101,1995,78,"num",184,1,0.00523560209424084,0.005,0.732522925501689,2101
"sus",4,2101,1673,526,"num",954,2,0.0566396953831509,0.005,0.732522925501689,2101
"fam",5,2101,1651,421,"num",871,2,0.0566396953831509,0.005,0.732522925501689,2101
"buil",5,2101,1671,421,"num",851,2,0.0566396953831509,0.005,0.732522925501689,2101
"nei",5,2101,1607,421,"num",915,2,0.0566396953831509,0.005,0.732522925501689,2101
"infP",24,2101,1890,88,"num",299,2,0.0566396953831509,0.005,0.732522925501689,2101
"sus",1,2101,1348,2101,"num",2101,3,0.358400761542123,0.005,0.732522925501689,2101
"fam",4,2101,698,526,"num",1929,3,0.358400761542123,0.005,0.732522925501689,2101
"nei",4,2101,663,526,"num",1964,3,0.358400761542123,0.005,0.732522925501689,2101
"buil",6,2101,559,351,"num",1893,3,0.358400761542123,0.005,0.732522925501689,2101
"infP",20,2101,1200,106,"num",1007,3,0.358400761542123,0.005,0.732522925501689,2101
"sus",1,2101,416,2101,"num",2101,4,0.801999048072346,0.005,0.732522925501689,2101
"fam",1,2101,416,2101,"num",2101,4,0.801999048072346,0.005,0.732522925501689,2101
"buil",1,2101,416,2101,"num",2101,4,0.801999048072346,0.005,0.732522925501689,2101
"nei",1,2101,416,2101,"num",2101,4,0.801999048072346,0.005,0.732522925501689,2101
"infP",25,2101,300,85,"num",1886,4,0.801999048072346,0.005,0.732522925501689,2101
"sus",1,2101,63,2101,"num",2101,5,0.970014278914803,0.005,0.732522925501689,2101
"fam",1,2101,63,2101,"num",2101,5,0.970014278914803,0.005,0.732522925501689,2101
"buil",1,2101,63,2101,"num",2101,5,0.970014278914803,0.005,0.732522925501689,2101
"nei",1,2101,63,2101,"num",2101,5,0.970014278914803,0.005,0.732522925501689,2101
"infP",62,2101,62,34,"num",2073,5,0.970014278914803,0.005,0.732522925501689,2101
"sus",27,1701,1647,63,"num",117,1,0.00117577895355673,0.001,0.737223420897499,1701
"fam",27,1701,1647,63,"num",117,1,0.00117577895355673,0.001,0.737223420897499,1701
"buil",28,1701,1646,61,"num",116,1,0.00117577895355673,0.001,0.737223420897499,1701
"nei",28,1701,1646,61,"num",116,1,0.00117577895355673,0.001,0.737223420897499,1701
"infP",28,1701,1647,61,"num",115,1,0.00117577895355673,0.001,0.737223420897499,1701
"sus",9,1701,1494,189,"num",396,2,0.0135214579659024,0.001,0.737223420897499,1701
"fam",9,1701,1539,189,"num",351,2,0.0135214579659024,0.001,0.737223420897499,1701
"buil",10,1701,1541,171,"num",331,2,0.0135214579659024,0.001,0.737223420897499,1701
"nei",13,1701,1468,131,"num",364,2,0.0135214579659024,0.001,0.737223420897499,1701
"infP",26,1701,1651,66,"num",116,2,0.0135214579659024,0.001,0.737223420897499,1701
"sus",4,1701,1217,426,"num",910,3,0.0828924162257496,0.001,0.737223420897499,1701
"fam",5,1701,1342,341,"num",700,3,0.0828924162257496,0.001,0.737223420897499,1701
"buil",7,1701,1302,243,"num",642,3,0.0828924162257496,0.001,0.737223420897499,1701
"nei",9,1701,1107,189,"num",783,3,0.0828924162257496,0.001,0.737223420897499,1701
"infP",16,1701,1471,107,"num",337,3,0.0828924162257496,0.001,0.737223420897499,1701
"sus",1,1701,1133,1701,"num",1701,4,0.333921222810112,0.001,0.737223420897499,1701
"fam",5,1701,769,341,"num",1273,4,0.333921222810112,0.001,0.737223420897499,1701
"buil",6,1701,843,284,"num",1142,4,0.333921222810112,0.001,0.737223420897499,1701
"nei",8,1701,832,213,"num",1082,4,0.333921222810112,0.001,0.737223420897499,1701
"infP",27,1701,1080,63,"num",684,4,0.333921222810112,0.001,0.737223420897499,1701
"sus",1,1701,830,1701,"num",1701,5,0.512051734273956,0.001,0.737223420897499,1701
"fam",5,1701,390,341,"num",1652,5,0.512051734273956,0.001,0.737223420897499,1701
"nei",6,1701,420,284,"num",1565,5,0.512051734273956,0.001,0.737223420897499,1701
"buil",7,1701,371,243,"num",1573,5,0.512051734273956,0.001,0.737223420897499,1701
"infP",37,1701,740,46,"num",1007,5,0.512051734273956,0.001,0.737223420897499,1701
"sus",1,1701,292,1701,"num",1701,6,0.828336272780717,0.001,0.737223420897499,1701
"fam",1,1701,292,1701,"num",1701,6,0.828336272780717,0.001,0.737223420897499,1701
"buil",1,1701,292,1701,"num",1701,6,0.828336272780717,0.001,0.737223420897499,1701
"nei",1,1701,292,1701,"num",1701,6,0.828336272780717,0.001,0.737223420897499,1701
"infP",40,1701,200,43,"num",1544,6,0.828336272780717,0.001,0.737223420897499,1701
"sus",1,1701,41,1701,"num",1701,7,0.975896531452087,0.001,0.737223420897499,1701
"fam",1,1701,41,1701,"num",1701,7,0.975896531452087,0.001,0.737223420897499,1701
"buil",1,1701,41,1701,"num",1701,7,0.975896531452087,0.001,0.737223420897499,1701
"nei",1,1701,41,1701,"num",1701,7,0.975896531452087,0.001,0.737223420897499,1701
"infP",1,1701,41,1701,"num",1701,7,0.975896531452087,0.001,0.737223420897499,1701
"fam",34,1464,1431,44,"num",77,1,0.000683060109289617,0.001,0.724146960349753,1464
"sus",35,1464,1430,42,"num",76,1,0.000683060109289617,0.001,0.724146960349753,1464
"infP",35,1464,1430,42,"num",76,1,0.000683060109289617,0.001,0.724146960349753,1464
"buil",36,1464,1429,41,"num",76,1,0.000683060109289617,0.001,0.724146960349753,1464
"nei",38,1464,1427,39,"num",76,1,0.000683060109289617,0.001,0.724146960349753,1464
"sus",6,1464,1206,244,"num",502,2,0.0300546448087432,0.001,0.724146960349753,1464
"nei",6,1464,1224,244,"num",484,2,0.0300546448087432,0.001,0.724146960349753,1464
"fam",7,1464,1221,210,"num",453,2,0.0300546448087432,0.001,0.724146960349753,1464
"buil",7,1464,1191,210,"num",483,2,0.0300546448087432,0.001,0.724146960349753,1464
"infP",45,1464,1420,33,"num",77,2,0.0300546448087432,0.001,0.724146960349753,1464
"sus",3,1464,744,488,"num",1208,3,0.198770491803279,0.001,0.724146960349753,1464
"buil",5,1464,754,293,"num",1003,3,0.198770491803279,0.001,0.724146960349753,1464
"nei",5,1464,709,293,"num",1048,3,0.198770491803279,0.001,0.724146960349753,1464
"fam",6,1464,726,244,"num",982,3,0.198770491803279,0.001,0.724146960349753,1464
"infP",14,1464,1064,105,"num",505,3,0.198770491803279,0.001,0.724146960349753,1464
"sus",1,1464,575,1464,"num",1464,4,0.60724043715847,0.001,0.724146960349753,1464
"fam",1,1464,575,1464,"num",1464,4,0.60724043715847,0.001,0.724146960349753,1464
"buil",7,1464,238,210,"num",1436,4,0.60724043715847,0.001,0.724146960349753,1464
"infP",13,1464,468,113,"num",1109,4,0.60724043715847,0.001,0.724146960349753,1464
"nei",20,1464,157,74,"num",1381,4,0.60724043715847,0.001,0.724146960349753,1464
"sus",1,1464,225,1464,"num",1464,5,0.846311475409836,0.001,0.724146960349753,1464
"fam",1,1464,225,1464,"num",1464,5,0.846311475409836,0.001,0.724146960349753,1464
"buil",1,1464,225,1464,"num",1464,5,0.846311475409836,0.001,0.724146960349753,1464
"infP",45,1464,180,33,"num",1317,5,0.846311475409836,0.001,0.724146960349753,1464
"nei",57,1464,57,26,"num",1433,5,0.846311475409836,0.001,0.724146960349753,1464
"sus",1,1464,117,1464,"num",1464,6,0.920081967213115,0.001,0.724146960349753,1464
"fam",1,1464,117,1464,"num",1464,6,0.920081967213115,0.001,0.724146960349753,1464
"buil",1,1464,117,1464,"num",1464,6,0.920081967213115,0.001,0.724146960349753,1464
"nei",1,1464,117,1464,"num",1464,6,0.920081967213115,0.001,0.724146960349753,1464
"infP",64,1464,64,23,"num",1423,6,0.920081967213115,0.001,0.724146960349753,1464
"sus",1,1464,18,1464,"num",1464,7,0.987704918032787,0.001,0.724146960349753,1464
"fam",1,1464,18,1464,"num",1464,7,0.987704918032787,0.001,0.724146960349753,1464
"buil",1,1464,18,1464,"num",1464,7,0.987704918032787,0.001,0.724146960349753,1464
"nei",1,1464,18,1464,"num",1464,7,0.987704918032787,0.001,0.724146960349753,1464
"infP",1,1464,18,1464,"num",1464,7,0.987704918032787,0.001,0.724146960349753,1464
"buil",29,1108,1080,39,"num",67,1,0.000902527075812274,0.001,0.702090904058423,1108
"nei",29,1108,1080,39,"num",67,1,0.000902527075812274,0.001,0.702090904058423,1108
"sus",30,1108,1078,37,"num",67,1,0.000902527075812274,0.001,0.702090904058423,1108
"fam",30,1108,1078,37,"num",67,1,0.000902527075812274,0.001,0.702090904058423,1108
"infP",31,1108,1078,36,"num",66,1,0.000902527075812274,0.001,0.702090904058423,1108
"sus",4,1108,844,277,"num",541,2,0.0649819494584837,0.001,0.702090904058423,1108
"buil",5,1108,808,222,"num",522,2,0.0649819494584837,0.001,0.702090904058423,1108
"nei",5,1108,823,222,"num",507,2,0.0649819494584837,0.001,0.702090904058423,1108
"fam",6,1108,779,185,"num",514,2,0.0649819494584837,0.001,0.702090904058423,1108
"infP",37,1108,999,30,"num",139,2,0.0649819494584837,0.001,0.702090904058423,1108
"sus",1,1108,543,1108,"num",1108,3,0.509927797833935,0.001,0.702090904058423,1108
"fam",1,1108,543,1108,"num",1108,3,0.509927797833935,0.001,0.702090904058423,1108
"nei",1,1108,543,1108,"num",1108,3,0.509927797833935,0.001,0.702090904058423,1108
"infP",21,1108,462,53,"num",699,3,0.509927797833935,0.001,0.702090904058423,1108
"buil",35,1108,34,32,"num",1106,3,0.509927797833935,0.001,0.702090904058423,1108
"sus",1,1108,104,1108,"num",1108,4,0.906137184115523,0.001,0.702090904058423,1108
"fam",1,1108,104,1108,"num",1108,4,0.906137184115523,0.001,0.702090904058423,1108
"nei",1,1108,104,1108,"num",1108,4,0.906137184115523,0.001,0.702090904058423,1108
"buil",35,1108,34,32,"num",1106,4,0.906137184115523,0.001,0.702090904058423,1108
"infP",59,1108,59,19,"num",1068,4,0.906137184115523,0.001,0.702090904058423,1108
"sus",1,1108,38,1108,"num",1108,5,0.965703971119134,0.001,0.702090904058423,1108
"fam",1,1108,38,1108,"num",1108,5,0.965703971119134,0.001,0.702090904058423,1108
"buil",1,1108,38,1108,"num",1108,5,0.965703971119134,0.001,0.702090904058423,1108
"nei",1,1108,38,1108,"num",1108,5,0.965703971119134,0.001,0.702090904058423,1108
"infP",37,1108,37,30,"num",1101,5,0.965703971119134,0.001,0.702090904058423,1108
"sus",13,917,852,71,"num",136,1,0.0054525627044711,0.005,0.717150154523551,917
"fam",13,917,853,71,"num",135,1,0.0054525627044711,0.005,0.717150154523551,917
"buil",14,917,848,66,"num",135,1,0.0054525627044711,0.005,0.717150154523551,917
"nei",14,917,862,66,"num",121,1,0.0054525627044711,0.005,0.717150154523551,917
"infP",17,917,867,54,"num",104,1,0.0054525627044711,0.005,0.717150154523551,917
"sus",5,917,687,184,"num",414,2,0.0556161395856052,0.005,0.717150154523551,917
"fam",5,917,738,184,"num",363,2,0.0556161395856052,0.005,0.717150154523551,917
"buil",7,917,721,131,"num",327,2,0.0556161395856052,0.005,0.717150154523551,917
"nei",8,917,670,115,"num",362,2,0.0556161395856052,0.005,0.717150154523551,917
"infP",25,917,821,37,"num",133,2,0.0556161395856052,0.005,0.717150154523551,917
"sus",4,917,334,230,"num",813,3,0.242093784078517,0.005,0.717150154523551,917
"fam",4,917,466,230,"num",681,3,0.242093784078517,0.005,0.717150154523551,917
