"sus","fam","inf","buil","nei","lng","lat","infFam","infBuil","infNei","invDist","infP"
8805,1128,FALSE,24,158,20,150,0,0,0,0.0896152791688296,0.422609242240857
8806,302,FALSE,686,73,76,152,0,0,0,0.0799070400496662,0.62053540241891
8807,516,FALSE,868,194,133,96,0,0,8,0.0829941679403609,0.709367879229907
8808,1411,FALSE,957,165,144,186,0,1,1,0.0764998315369362,0.527255946565379
8809,1525,FALSE,353,67,143,99,0,0,0,0.078833617503493,0.521260357241099
8810,1530,FALSE,620,96,135,156,0,0,0,0.0826372286016341,0.708809179135244
8811,310,FALSE,532,59,31,130,0,0,0,0.0825237679195895,0.488362859586565
8812,1001,TRUE,338,2,142,147,2,2,2,0.0830367412636811,0.673129993061413
8813,286,FALSE,722,78,110,122,0,0,0,0.0726442678490445,0.401298955995553
8814,1407,FALSE,636,190,108,101,0,2,12,0.082479688168395,0.719592361853114
8815,928,FALSE,126,30,102,51,0,0,0,0.0902986466755425,0.729328107145167
8816,589,FALSE,296,185,153,126,0,0,0,0.0879117231603782,0.629847185075144
8817,567,FALSE,185,27,19,182,0,0,0,0.090910892328356,0.572787539228993
8818,147,FALSE,583,71,131,190,0,0,0,0.0823786273618653,0.491533171554527
8819,259,FALSE,984,170,183,114,0,0,0,0.0848036827608235,0.588853104225326
8820,1960,FALSE,990,66,63,170,0,2,2,0.0901614914249489,0.73021332906839
8821,1791,FALSE,888,15,112,184,0,1,4,0.0912337709669433,0.507957375890808
8822,1525,FALSE,353,67,143,99,0,0,0,0.0735251879250377,0.445775391522664
8823,990,FALSE,387,49,38,176,0,0,0,0.0606581817872789,0.764654204227003
8824,1911,FALSE,467,57,70,187,0,0,0,0.0767184332292256,0.553294034895512
8825,807,FALSE,763,139,3,83,0,0,0,0.0825465245005115,0.566378603177537
8826,1791,FALSE,888,15,112,184,0,1,4,0.0713088027928041,0.606532077440747
8827,1771,FALSE,942,55,190,1,0,0,0,0.0848036827608235,0.667721148527323
8828,1578,FALSE,634,54,75,17,0,0,0,0.0701872043433794,0.470913223970883
8829,1076,FALSE,716,58,45,15,0,0,0,0.0932421119526173,0.545047409491915
8830,1864,FALSE,227,123,97,90,0,0,1,0.103321099543397,0.500065032725646
8831,48,FALSE,287,172,179,3,0,0,0,0.0806026693540348,0.625217037991382
8832,339,FALSE,779,190,108,101,0,1,12,0.090849202456963,0.615747245308305
8833,308,TRUE,430,97,36,136,2,2,2,0.0889396405116848,0.666069356498069
8834,862,FALSE,819,109,73,36,0,0,0,0.0981820072195597,0.476976735554255
8835,421,FALSE,583,71,131,190,0,0,0,0.080907414516655,0.524505765583283
8836,1145,TRUE,714,193,90,35,5,5,106,0.0954706870753404,0.999998925867221
8837,753,FALSE,855,132,40,62,0,0,0,0.0848036827608235,0.565147471361168
8838,1074,FALSE,140,59,31,130,0,0,0,0.0807209627714674,0.675386275292713
8839,249,FALSE,777,80,117,49,0,0,0,0.0818924977624548,0.546433135236556
8840,142,FALSE,762,167,175,72,0,0,0,0.074361140548443,0.383777432167373
8841,172,FALSE,811,86,116,31,0,0,2,0.0797267496139331,0.666550761741926
8842,767,FALSE,996,157,82,148,0,0,0,0.0884669459363567,0.482701080705902
8843,1553,TRUE,720,100,54,104,5,10,89,0.0971381730964246,0.910174157167673
8844,213,FALSE,52,83,59,140,0,0,1,0.0848036827608235,0.546966819637593
8845,706,FALSE,945,186,16,70,0,0,0,0.093774098715575,0.390331335429217
8846,1831,FALSE,374,14,138,162,0,0,0,0.0826372286016341,0.497179906495684
8847,1291,FALSE,779,190,108,101,0,1,12,0.108564508559782,0.634209698191253
8848,1206,FALSE,611,50,56,23,0,0,0,0.0932776247071665,0.601739434195958
8849,245,FALSE,93,158,20,150,0,0,0,0.0901614914249489,0.53820050723529
8850,1336,FALSE,229,184,120,10,0,0,0,0.082418758283463,0.660418547059144
8851,1076,FALSE,716,58,45,15,0,0,0,0.0702049894761971,0.599067711054069
8852,951,FALSE,949,83,59,140,0,0,1,0.081218710728283,0.605679686533336
8853,138,FALSE,466,140,193,154,0,0,0,0.0884669459363567,0.638115418142349
8854,1902,FALSE,368,192,162,193,0,0,0,0.0875756238363734,0.41141599031366
8855,1995,FALSE,867,12,141,144,0,0,0,0.0838654531405034,0.519251962949929
8856,1313,FALSE,475,60,87,92,0,0,0,0.0920072531624143,0.626554205094663
8857,1125,FALSE,151,43,106,173,0,0,0,0.0587743311186124,0.574132128080105
8858,1487,FALSE,364,81,189,61,0,0,0,0.0830335729812126,0.540190620402488
8859,1055,FALSE,590,200,176,157,0,0,0,0.0879117231603782,0.478444303301137
8860,990,FALSE,387,49,38,176,0,0,0,0.0745548438969235,0.349956396704657
8861,1948,FALSE,495,50,56,23,0,0,0,0.0726442678490445,0.512970980792713
8862,246,FALSE,892,171,93,50,0,0,0,0.098432184016053,0.412217079869496
8863,311,TRUE,10,85,125,68,8,8,85,0.0993663816251029,0.999999254975619
8864,322,FALSE,826,15,112,184,0,0,4,0.0883301585578582,0.69032692566905
8865,1176,FALSE,405,75,195,169,0,0,0,0.0902986466755425,0.681160265720136
8866,396,FALSE,694,24,109,172,0,0,0,0.0834832761573292,0.496145837632486
8867,1954,TRUE,858,10,68,39,3,26,76,0.0993663816251029,0.99999943342634
8868,1739,TRUE,780,193,90,35,7,13,106,0.0938724947466088,0.999999943020793
8869,525,TRUE,889,193,90,35,8,12,106,0.0870234174840872,0.999999927164017
8870,1276,FALSE,500,132,40,62,0,0,0,0.0698540544577156,0.687948741939361
8871,1406,TRUE,613,112,159,67,5,31,94,0.0820458655413023,0.999981282581842
8872,17,FALSE,903,6,64,138,0,0,0,0.0701872043433794,0.573500816608763
8873,1979,FALSE,792,163,58,149,0,0,2,0.0932421119526173,0.596797925235416
8874,1609,FALSE,368,192,162,193,0,0,0,0.0716098194147146,0.635437463971812
8875,189,FALSE,794,40,199,41,0,0,0,0.0764998315369362,0.592409198154529
8876,1307,TRUE,204,26,17,109,7,7,9,0.098432184016053,0.892970348324805
8877,1383,FALSE,411,156,129,123,0,0,0,0.0624232183791819,0.634932841954099
8878,1139,FALSE,365,105,32,20,0,0,0,0.0807209627714674,0.669085821642023
8879,841,FALSE,35,109,73,36,0,0,0,0.0884669459363567,0.541867948320561
8880,1380,FALSE,301,196,158,100,0,0,0,0.0848036827608235,0.577920921418398
8881,879,FALSE,129,189,8,57,0,0,0,0.075638661422372,0.746803742481398
8882,966,TRUE,571,10,68,39,6,17,76,0.0954706870753404,0.999998746586699
8883,1934,FALSE,935,81,189,61,0,0,0,0.0735251879250377,0.545614242770281
8884,1488,FALSE,426,75,195,169,0,0,0,0.0716098194147146,0.71751860546302
8885,942,FALSE,673,59,31,130,0,0,0,0.093774098715575,0.647122976120666
8886,1578,FALSE,634,54,75,17,0,0,0,0.0897588481312538,0.690850699253951
8887,232,FALSE,930,162,26,112,0,0,0,0.0828973411524041,0.581644279446104
8888,894,FALSE,769,6,64,138,0,0,0,0.0829941679403609,0.574187832793044
8889,424,FALSE,289,123,97,90,0,0,1,0.0832749233613349,0.642220563740156
8890,1269,FALSE,516,11,149,44,0,0,1,0.0716098194147146,0.587045387165165
8891,1433,FALSE,141,72,150,34,1,6,6,0.0790328578012999,0.793264310326127
8892,1156,FALSE,545,32,127,63,0,1,1,0.0892225484062927,0.722040963470651
8893,873,FALSE,268,4,154,129,0,0,0,0.100927008300143,0.646050762443036
8894,1439,FALSE,796,174,22,95,0,0,0,0.0828973411524041,0.582000179171676
8895,1408,TRUE,141,72,150,34,3,6,6,0.122813475940975,0.873357016362152
8896,812,FALSE,678,133,80,88,0,0,0,0.0903652288313932,0.660949835638964
8897,1592,FALSE,369,87,24,60,0,0,1,0.080907414516655,0.68288278222798
8898,902,FALSE,540,77,124,121,0,0,0,0.0901614914249489,0.534630522727995
8899,1307,FALSE,204,26,17,109,7,7,9,0.0962102539364778,0.769026586701309
8900,398,FALSE,84,38,111,6,0,0,0,0.108564508559782,0.736042578505363
8901,590,FALSE,735,84,81,155,0,0,0,0.0915614273420841,0.482458468320177
8902,300,FALSE,209,1,42,106,0,0,0,0.0935918310748825,0.478492522592386
8903,1320,FALSE,805,124,52,143,0,0,0,0.082418758283463,0.660605786081647
8904,1611,FALSE,425,186,16,70,0,0,0,0.0876134018789789,0.586207697445914
8905,1459,FALSE,683,7,167,18,0,0,0,0.093774098715575,0.479398576791599
8906,262,FALSE,359,22,94,115,0,0,0,0.0956894153821032,0.524088294541812
8907,1746,FALSE,397,141,33,125,0,0,0,0.0700587853767183,0.49591638243866
8908,1299,FALSE,475,60,87,92,0,0,0,0.0838818444748071,0.508689467756318
8909,13,FALSE,528,154,69,11,0,0,0,0.0876134018789789,0.406517532327691
8910,1964,FALSE,426,75,195,169,0,0,0,0.0797518713010056,0.538279495729509
8911,919,FALSE,939,159,35,128,0,0,0,0.091961069648579,0.604359750510452
8912,489,FALSE,372,183,46,47,0,0,0,0.0587743311186124,0.59396024187584
8913,1662,FALSE,725,24,109,172,0,0,0,0.0848036827608235,0.592863529525697
8914,1933,FALSE,184,162,26,112,0,0,0,0.0791949570289093,0.647487553792333
8915,832,FALSE,671,1,42,106,0,0,0,0.0700587853767183,0.608284888651294
8916,1268,FALSE,649,150,43,131,0,0,0,0.0848036827608235,0.649227760297628
8917,1583,FALSE,201,134,180,38,0,0,0,0.0826372286016341,0.503162885114972
8918,373,FALSE,467,57,70,187,0,0,0,0.0830335729812126,0.452921270413474
8919,1634,FALSE,811,86,116,31,0,0,2,0.0822148334486994,0.371011706518705
8920,159,FALSE,108,103,1,53,0,0,0,0.0870234174840872,0.722937477293167
8921,1406,TRUE,613,112,159,67,5,31,94,0.0774871570371913,0.999984321488068
8922,1550,FALSE,4,192,162,193,0,0,0,0.078833617503493,0.671575048330151
8923,829,FALSE,657,107,7,160,0,2,3,0.0935918310748825,0.652809442151808
8924,916,FALSE,165,153,21,142,0,0,0,0.0956894153821032,0.552064376125823
8925,1647,FALSE,827,117,174,14,0,0,0,0.08680182800863,0.591819184888741
8926,321,FALSE,288,48,67,179,0,0,0,0.0879117231603782,0.564871684708841
8927,900,FALSE,152,19,118,40,0,0,0,0.0809113708290593,0.573088653467007
8928,580,FALSE,380,92,14,13,0,0,0,0.0587743311186124,0.46467365939748
8929,1808,FALSE,34,115,128,9,0,0,0,0.098432184016053,0.521646971428191
8930,556,FALSE,789,129,53,133,0,0,0,0.0935918310748825,0.661925823435865
8931,357,FALSE,777,80,117,49,0,0,0,0.0834832761573292,0.491386740582784
8932,610,FALSE,361,163,58,149,0,0,2,0.0965464736709721,0.682309551085198
8933,1292,FALSE,907,83,59,140,0,0,1,0.0993663816251029,0.560939289421295
8934,1723,FALSE,529,101,173,30,0,0,0,0.081752830095276,0.616187849831943
8935,496,FALSE,318,92,14,13,0,0,0,0.0956894153821032,0.610693242156391
8936,443,FALSE,672,36,171,2,0,0,0,0.0755920840940604,0.692095252280483
8937,825,FALSE,624,181,164,102,0,0,0,0.0838818444748071,0.503690033892944
8938,1844,FALSE,818,190,108,101,4,6,12,0.091107016692021,0.798192401332698
8939,937,FALSE,475,60,87,92,0,0,0,0.0870893446953594,0.446934786282363
8940,78,FALSE,129,189,8,57,0,0,0,0.0749662701466106,0.412276368985678
8941,1919,FALSE,452,65,77,183,0,0,0,0.0792310449529044,0.641777100527576
8942,795,FALSE,99,88,122,22,0,0,0,0.0624232183791819,0.34305919210219
8943,1742,FALSE,503,173,187,107,0,0,0,0.0624232183791819,0.483020405792388
8944,1375,FALSE,524,144,172,161,0,0,0,0.0941214463746146,0.585848332694916
8945,1206,FALSE,611,50,56,23,0,0,0,0.0863896767369111,0.455897501339016
8946,1315,FALSE,565,110,51,178,0,0,0,0.0828973411524041,0.659753628837288
8947,1717,FALSE,882,184,120,10,0,0,0,0.078833617503493,0.646086319133743
8948,716,FALSE,795,141,33,125,0,0,0,0.0869116672050937,0.570045461714653
8949,991,TRUE,856,199,6,163,2,18,108,0.08394246057689,0.99999970249185
8950,1219,FALSE,422,20,166,52,0,0,0,0.0790202481967531,0.618466205736111
8951,1167,FALSE,190,69,181,189,0,0,0,0.0764998315369362,0.561123297343207
8952,270,FALSE,112,31,188,165,0,0,0,0.0870360889196701,0.505529987094319
8953,781,FALSE,697,47,132,81,0,0,1,0.08680182800863,0.477340903700149
8954,530,FALSE,342,190,108,101,0,0,12,0.0857610035137983,0.584507279173799
8955,667,FALSE,629,6,64,138,0,0,0,0.108564508559782,0.696787506351816
8956,1599,FALSE,908,194,133,96,0,0,8,0.0871468406710222,0.758387627885359
8957,1316,FALSE,142,74,178,93,0,0,0,0.0889396405116848,0.556303551616129
8958,986,FALSE,325,93,194,168,0,0,0,0.0848036827608235,0.682079359212552
8959,1775,FALSE,964,138,79,26,0,0,0,0.081752830095276,0.622286960871724
8960,5,FALSE,393,95,169,33,0,0,0,0.0962102539364778,0.520605185220107
8961,304,FALSE,924,141,33,125,0,0,0,0.0889864278368168,0.625116961037149
8962,1956,FALSE,15,42,12,24,0,0,2,0.0892225484062927,0.59017510218638
8963,192,FALSE,967,23,96,200,0,0,0,0.0966015944740857,0.4946626128275
8964,1240,FALSE,933,63,163,75,0,0,0,0.0809113708290593,0.421072407231541
8965,1663,TRUE,455,85,125,68,7,22,85,0.0990743318918274,0.999999875744145
8966,1878,FALSE,625,21,115,4,1,1,1,0.082479688168395,0.661528540433418
8967,526,FALSE,217,95,169,33,0,0,0,0.0790202481967531,0.420714408631523
8968,651,FALSE,629,6,64,138,0,0,0,0.0718969956765922,0.502930469231998
8969,1733,FALSE,233,172,179,3,0,0,0,0.0889396405116848,0.35931459783231
8970,1138,FALSE,397,141,33,125,0,0,0,0.0700587853767183,0.373511529649913
8971,804,FALSE,131,58,45,15,0,0,0,0.0700587853767183,0.599084645715139
8972,1627,FALSE,790,145,84,91,0,0,0,0.0838654531405034,0.614316822832338
8973,795,FALSE,99,88,122,22,0,0,0,0.079022311343971,0.464232930423024
8974,1393,FALSE,957,165,144,186,1,1,1,0.0933829229360678,0.493850197731991
8975,765,FALSE,415,174,22,95,0,0,0,0.0790553433331358,0.528601605841033
8976,671,FALSE,371,108,74,74,0,0,0,0.0826372286016341,0.665328233947944
8977,1179,FALSE,431,179,130,188,0,0,0,0.0823786273618653,0.646808559978778
8978,1789,FALSE,877,104,114,7,0,0,0,0.0871468406710222,0.463122085884141
8979,1808,FALSE,34,115,128,9,0,0,0,0.0806266722059588,0.508555075646126
8980,1345,FALSE,693,80,117,49,0,0,0,0.0834832761573292,0.626028579122794
8981,1567,FALSE,480,111,157,28,0,0,0,0.0938724947466088,0.521713733717907
8982,625,FALSE,821,159,35,128,0,0,0,0.0829941679403609,0.492535362658576
8983,1668,FALSE,712,32,127,63,0,0,1,0.091961069648579,0.601899562561317
8984,1789,FALSE,877,104,114,7,0,0,0,0.0624232183791819,0.650742529539213
8985,1474,FALSE,776,107,7,160,0,1,3,0.0933829229360678,0.682522232881169
8986,1666,FALSE,552,23,96,200,0,0,0,0.100927008300143,0.421566982159628
8987,335,FALSE,812,151,88,42,0,0,0,0.0901614914249489,0.70392216684032
8988,1945,FALSE,265,41,151,177,0,1,2,0.0920072531624143,0.549288044117224
8989,506,FALSE,394,159,35,128,0,0,0,0.0698540544577156,0.629822673469291
8990,1744,FALSE,154,49,38,176,0,0,0,0.0893021067993836,0.50080356373638
8991,845,FALSE,649,150,43,131,0,0,0,0.0848036827608235,0.534282610569956
8992,165,FALSE,150,47,132,81,0,0,1,0.0720772130130935,0.664464996664694
8993,91,FALSE,174,197,136,97,0,2,2,0.0876134018789789,0.656467722326681
8994,200,FALSE,729,170,183,114,0,0,0,0.0799070400496662,0.599473927785345
8995,1006,FALSE,653,167,175,72,0,0,0,0.0799070400496662,0.717643490485122
8996,1262,TRUE,825,39,200,166,6,15,102,0.0834832761573292,0.999944715379938
8997,482,FALSE,744,97,36,136,0,0,2,0.0745548438969235,0.681817546396251
8998,1379,FALSE,297,109,73,36,0,0,0,0.079022311343971,0.535676792408344
8999,554,FALSE,187,146,184,64,0,0,0,0.0879117231603782,0.483039184891676
9000,480,FALSE,766,109,73,36,0,0,0,0.0884669459363567,0.412892325280658
9001,955,FALSE,264,106,170,134,0,0,0,0.0818861658173818,0.573500428773297
9002,1753,FALSE,177,5,2,132,0,0,0,0.108564508559782,0.706573669907434
9003,1817,FALSE,604,6,64,138,0,0,0,0.0820458655413023,0.432804634230846
9004,673,FALSE,777,80,117,49,0,0,0,0.0901614914249489,0.700698279675745
9005,985,FALSE,541,5,2,132,0,0,0,0.0701884282005818,0.531180542814791
9006,1539,TRUE,856,199,6,163,4,18,108,0.081218710728283,0.999999855919892
9007,1753,FALSE,177,5,2,132,0,0,0,0.0700007699283336,0.477781353922713
9008,1976,FALSE,593,113,146,174,0,0,0,0.0790553433331358,0.575017888291607
9009,30,FALSE,329,164,165,12,0,0,0,0.0889864278368168,0.531118155183209
9010,1177,FALSE,799,75,195,169,0,0,0,0.0863896767369111,0.6903107448893
9011,1343,FALSE,106,79,9,110,0,0,0,0.0920072531624143,0.616583231985741
9012,305,FALSE,761,102,156,8,0,0,0,0.0700007699283336,0.652627173397976
9013,1844,TRUE,818,190,108,101,4,6,12,0.0917163054815246,0.868210294831949
9014,1709,FALSE,542,40,199,41,0,0,0,0.0718969956765922,0.348335126340658
9015,1356,FALSE,146,195,78,58,0,2,2,0.0848870264568826,0.421856056059882
9016,1571,FALSE,13,65,77,183,0,0,0,0.074361140548443,0.548635779837313
9017,237,FALSE,136,80,117,49,0,0,0,0.0788324844656117,0.521202923125788
9018,437,FALSE,319,97,36,136,0,0,2,0.0981820072195597,0.592886204839883
9019,993,FALSE,476,86,116,31,2,2,2,0.0792310449529044,0.706758538584604
9020,352,FALSE,553,194,133,96,0,0,8,0.0933829229360678,0.661317046159625
9021,435,FALSE,738,8,196,117,0,0,0,0.0889864278368168,0.568200562134549
9022,92,FALSE,560,92,14,13,0,0,0,0.0990743318918274,0.398318371309965
9023,1526,FALSE,1000,156,129,123,0,0,0,0.0879117231603782,0.660272324644663
9024,1446,FALSE,512,104,114,7,0,0,0,0.0700587853767183,0.43584609265067
9025,965,FALSE,559,155,186,85,0,0,0,0.0735251879250377,0.580489896920393
9026,693,FALSE,62,42,12,24,0,0,2,0.0799716815817275,0.61300610657614
9027,1627,FALSE,790,145,84,91,0,0,0,0.0726442678490445,0.436730665660113
9028,1161,FALSE,93,158,20,150,0,0,0,0.0882029847950071,0.618214583969841
9029,370,FALSE,614,66,63,170,0,0,2,0.0820458655413023,0.62692585846302
9030,1779,FALSE,55,78,110,122,0,0,0,0.074361140548443,0.404229036885589
9031,1103,FALSE,844,28,137,111,0,0,3,0.0828973411524041,0.601275290485226
9032,1068,FALSE,416,101,173,30,0,0,0,0.0791949570289093,0.589588554500912
9033,1397,TRUE,102,44,11,45,5,12,96,0.0897588481312538,0.999999655344535
9034,1315,FALSE,565,110,51,178,0,0,0,0.0797518713010056,0.59343854270928
9035,1314,FALSE,621,4,154,129,0,0,0,0.0956894153821032,0.666430204247929
9036,154,FALSE,915,169,55,37,0,0,0,0.0990743318918274,0.623535866681771
9037,424,FALSE,289,123,97,90,0,0,1,0.0720772130130935,0.426689923774516
9038,291,TRUE,647,44,11,45,8,13,96,0.0889864278368168,0.999999805693045
9039,789,FALSE,45,1,42,106,0,0,0,0.0848036827608235,0.446396711536511
9040,400,FALSE,400,12,141,144,0,0,0,0.082479688168395,0.634096800843272
9041,139,FALSE,381,160,191,59,0,0,0,0.0676280163452542,0.431517514290685
9042,1973,TRUE,931,199,6,163,9,9,108,0.0871468406710222,0.999999783472012
9043,310,FALSE,532,59,31,130,0,0,0,0.0745548438969235,0.560999499314194
9044,1270,FALSE,337,91,86,120,0,0,0,0.105296826539831,0.452211989152063
9045,599,FALSE,110,95,169,33,0,0,0,0.0749497067008367,0.656580010437184
9046,1926,FALSE,324,41,151,177,0,0,2,0.0701872043433794,0.464299445669307
9047,333,FALSE,869,19,118,40,0,0,0,0.0746152698418388,0.454849273731258
9048,1986,FALSE,473,83,59,140,0,0,1,0.091497808246364,0.467045624230974
9049,924,FALSE,732,127,66,32,0,0,1,0.0587743311186124,0.510324472065986
9050,224,FALSE,890,188,50,77,0,0,0,0.0971381730964246,0.70419192033165
9051,1118,FALSE,170,121,62,194,0,0,0,0.0846255763134779,0.478131382323318
9052,197,FALSE,990,66,63,170,1,2,2,0.0587743311186124,0.738019529259164
9053,175,FALSE,522,115,128,9,0,0,0,0.093774098715575,0.636823401372617
9054,570,FALSE,97,120,100,151,0,0,0,0.0832749233613349,0.425409286189405
9055,1896,FALSE,897,119,119,55,0,0,0,0.0926851203356423,0.700343940209596
9056,279,FALSE,733,124,52,143,0,0,0,0.0803312838477477,0.520774132671906
9057,901,FALSE,156,65,77,183,0,0,0,0.0808407985864472,0.649261971359406
9058,132,TRUE,504,199,6,163,5,22,108,0.0853436088126607,0.999999896787235
9059,1971,FALSE,182,25,101,76,0,0,0,0.0912337709669433,0.386808643541035
9060,1022,FALSE,734,162,26,112,0,0,0,0.0700587853767183,0.665082078108172
9061,1702,TRUE,69,44,11,45,3,3,96,0.0896152791688296,0.999991354105477
9062,330,FALSE,962,27,19,182,0,0,0,0.0809113708290593,0.555610459777457
9063,246,FALSE,892,171,93,50,0,0,0,0.0745548438969235,0.514727872004503
9064,314,FALSE,904,72,150,34,0,0,6,0.0848870264568826,0.718394580156362
9065,412,FALSE,33,185,153,126,0,0,0,0.0818924977624548,0.572742392864727
9066,1381,FALSE,459,158,20,150,0,0,0,0.0822148334486994,0.529135389990461
9067,1528,TRUE,310,100,54,104,5,22,89,0.100812456037827,0.999119697978057
9068,685,FALSE,938,185,153,126,0,0,0,0.0917163054815246,0.514805199648484
9069,1186,FALSE,983,34,25,127,0,0,0,0.0902986466755425,0.676634070686024
9070,294,FALSE,382,143,41,54,1,1,1,0.0825237679195895,0.523646686576777
9071,637,FALSE,562,172,179,3,0,0,0,0.093774098715575,0.633122862016804
9072,1844,TRUE,818,190,108,101,4,6,12,0.0818924977624548,0.897928581040757
9073,1265,FALSE,192,8,196,117,0,0,0,0.0713088027928041,0.604121587044548
9074,92,FALSE,560,92,14,13,0,0,0,0.075544822492641,0.628047200529166
9075,436,TRUE,504,199,6,163,6,22,108,0.0882029847950071,0.99999997612716
9076,1912,FALSE,225,176,121,80,0,0,0,0.0914092463165383,0.601680904757147
9077,454,FALSE,717,47,132,81,0,1,1,0.0962102539364778,0.699775965036463
9078,1773,FALSE,370,35,27,171,0,0,0,0.081218710728283,0.455689373858624
9079,632,FALSE,387,49,38,176,0,0,0,0.0914092463165383,0.500367540460967
9080,1786,FALSE,415,174,22,95,0,0,0,0.0806266722059588,0.504328310691292
9081,548,FALSE,545,32,127,63,0,1,1,0.0832749233613349,0.518578031541527
9082,610,FALSE,361,163,58,149,0,0,2,0.0788324844656117,0.638517880921167
9083,1990,FALSE,184,162,26,112,0,0,0,0.0871199049055316,0.591711733648964
9084,210,FALSE,454,160,191,59,0,0,0,0.0993663816251029,0.619200742437776
9085,1217,FALSE,973,137,61,197,0,0,0,0.0805221784117377,0.577794875487895
9086,1455,FALSE,589,159,35,128,0,0,0,0.0788324844656117,0.609600101664923
9087,54,FALSE,13,65,77,183,0,0,0,0.078833617503493,0.623858847665935
9088,515,FALSE,83,34,25,127,0,0,0,0.0971381730964246,0.697207551755339
